"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Kenya","KEN","GDP per capita (current US$)","NY.GDP.PCAP.CD","102.079867639744","98.5352504748727","103.796652582671","106.5388111775","110.392020772774","105.967652615053","118.796959909905","120.826516000442","127.502462816","132.104957475424","139.757273456718","149.464026233925","171.005091688489","196.62373235076","224.928328664926","238.746476739249","246.381815466287","308.312559455685","351.533517853544","399.113080598752","448.832994151569","408.346656206065","369.387053500938","330.900764764667","330.154053404802","315.390888350021","359.068010732829","381.70599800027","386.355948566717","369.983363184273","370.100147042765","340.806042093546","332.950251417753","226.521283225889","273.521672814483","336.565565582905","436.195451616424","462.40486753213","483.708632337355","430.367363902636","411.821579175021","408.36060874809","401.092584018042","441.391411736172","462.61821577443","522.776902520039","699.400077795172","840.191631882336","915.998915654065","1049.12179424341","1093.6389611451","1099.31509362919","1289.78082201489","1376.82886892748","1489.91911052082","1496.65285612239","1562.07614156101","1675.97391639619","1845.78294001398","1970.10514317888","1936.42458891104","2081.79985458438",
"Kyrgyz Republic","KGZ","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","609.172891237019","575.643974470034","513.035943659476","449.065790188734","372.307810016831","364.226497350785","394.860121460514","376.4296132611","345.138131648451","258.049228785755","279.619569260939","308.409611591149","321.727033227846","380.506432394744","433.234976590867","476.552129968975","543.110702403072","721.768690838857","966.393627185372","871.224389337854","880.037775119109","1123.8831680627","1177.97473487848","1282.43716202467","1279.76978265986","1121.08283510739","1120.66651300848","1242.76964282023","1308.14016549619","1374.03210467421","1182.52170043018","1276.7003650159",
"Cambodia","KHM","GDP per capita (current US$)","NY.GDP.PCAP.CD","114.972955061661","113.48568408339","114.012204932346","123.201024935887","129.59393419026","140.756742045375","145.142456186822","149.827335997696","162.627273340246","146.544314870405","107.087796158494","144.842367453274","74.7159102094334","102.577674842249","85.1163266640379","","","","","","","","","","","","","","","","","","","247.348584430364","262.44289487821","315.14234799495","313.584672308454","301.219665357476","267.409796214605","295.591285291268","301.516598515387","322.899863855535","341.036765774788","364.275301697561","410.086132919785","475.069394260589","539.747365398375","629.921071504535","742.397966275428","734.815124508561","782.695732426974","880.310304425532","950.482544612158","1015.2208813493","1098.07453750857","1170.74281578324","1281.10596442243","1400.89926039107","1533.31598466695","1671.38538492515","1577.91174726099","1625.23501955454",
"Kiribati","KIR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","248.886250059956","261.017040721491","317.694979466963","523.295450770341","1404.97062281123","907.817338141786","681.6384927822","646.943924878655","760.279598500386","713.009877659002","692.806355309679","705.74743063826","644.236247081757","590.100557349976","644.705048850443","481.578647301945","460.216100247052","510.52646918977","621.299236547498","603.011835649262","571.479892401018","620.20557199681","612.802856788116","593.220950564561","683.152818975638","691.42534049673","803.015462502972","801.080319665063","761.433961429226","790.847163611866","757.145142154679","697.012872606271","781.346944554594","956.839269581259","1063.84102999752","1142.3122962953","1101.43520636908","1300.72886674622","1356.62245638271","1249.29151374786","1438.02733007685","1644.34479632542","1698.92088345979","1628.71020469547","1546.83017691485","1459.13302105094","1506.24667899101","1563.55045683718","1605.01364964695","1432.17898537689","1430.55157354026","1606.46251377314",
"St. Kitts and Nevis","KNA","GDP per capita (current US$)","NY.GDP.PCAP.CD","218.259153052769","221.935913140655","226.365644243172","235.943931712601","251.930426477191","261.341362697125","285.481881098132","339.8148582676","305.618353847442","343.556952422239","362.479985767657","440.184519891085","516.589722521269","546.90155003668","715.336306243013","760.209061692015","688.05675113066","1020.48703750422","1137.31354729859","1359.59935165074","1588.49245328583","1883.19532719225","2010.14680147269","2039.29751347592","2326.65652911052","2634.00264349391","3119.79720655029","3550.18737891122","4179.29364227856","4696.49001069766","5346.47256765575","5439.80910514382","5920.22095445078","6363.68266836093","7027.43409107543","7367.45441093267","7748.67031218981","8581.66822371819","8665.09905958579","9070.73027045761","9275.98974602226","9973.5534513591","10398.5252825083","10119.7447797779","10882.3529411765","11711.1547074094","13747.8093359819","14660.9632071719","16491.8850906212","16374.256885994","16427.6124108413","17571.9805680294","17311.6187824424","18325.9657798775","19945.4701725099","20025.9623507165","21095.2540386708","22160.4486143567","22547.9179898057","23219.3314206225","18566.0955863718","18082.6101907478",
"Korea, Rep.","KOR","GDP per capita (current US$)","NY.GDP.PCAP.CD","158.274637345427","93.8317591480009","106.160111088805","146.30305529419","123.60683690555","108.723438937884","133.478604611526","161.157477341972","198.431298008386","243.4268134649","279.304968942819","301.176567717333","324.196276804765","406.898830134849","563.355957816833","617.456061933567","834.134207951691","1055.8800411599","1405.82237444554","1783.62231287847","1715.42945990136","1883.4512785111","1992.52822470637","2198.93447182242","2413.26392539765","2482.39995573606","2834.90384756925","3554.59520559057","4748.62960780671","5817.02918132136","6610.0365083067","7636.98242937015","8126.67038993422","8884.92831945455","10385.3361681219","12564.7781344586","13403.049586225","12398.4800276705","8281.69998157684","10672.4179334373","12256.9935679503","11561.2483689073","13165.0657360554","14672.8574703505","16496.1200942502","19402.5026259549","21743.4774514254","24086.4104391677","21350.427979823","19143.8516053025","23087.2256438476","25096.2638838239","25466.7605170594","27182.7343101936","29249.5752209742","28732.2310762599","29288.8704389833","31616.8434004683","33436.9230646064","31902.4169048194","31721.2989141857","34997.7816427848",
"Kuwait","KWT","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","4081.91595477834","4229.25457269072","3930.66313475789","3909.92968072875","3727.27906272208","3580.0137000214","4518.71056878217","4871.16879018599","5572.53327177027","12620.7748607048","10970.9491037959","11235.2584394031","11333.7445835967","11662.9388284255","17522.2086610476","19170.7113065026","15928.9625005738","13054.4519490399","12021.3696468705","11961.1164983304","11351.457632235","9096.96934700182","10918.2258241227","9718.64058611881","11000.8935545576","11002.0656154304","8218.58393148361","12253.5794437877","14477.9510661167","15141.3033883149","16427.617496263","18489.3953878723","17232.8387267722","14256.2975283485","16045.2844223019","19490.8381578713","17516.6780441638","18627.6330174539","22782.0001784978","27601.4000590722","36144.9949458716","42967.1427041161","45732.0520394588","55601.2755092418","37904.2295316732","39213.5371529753","49006.5814547658","51277.6621064846","47760.9441264683","43234.8214233111","29310.522105363","27029.9977808519","29263.089648236","32007.5235352632","30667.3482202553","24300.32943621","",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","349.932260508671","356.229802679238","376.581384933838","368.90344829211","411.446738320183","434.040272719777","467.031434934076","462.773970858259","485.06258954023","529.699457559891","561.733383896977","606.547808211442","673.175958417345","878.961236586457","1127.26076130234","1187.17306747478","1262.4674507814","1338.47385070776","1486.34059732352","1704.88123284137","2012.17336898118","2253.36913049578","2034.54648809801","1721.26930355123","1702.9758267853","1654.3339201962","1620.88380032294","1705.98628822634","1858.10851755242","2048.43091730038","2426.88875510047","2548.25835145546","2717.96342044539","3147.2237160108","3675.69985166515","3869.39526935711","4156.14555703555","4462.95795196728","4413.49757418491","3852.17947125024","4198.97264598428","4024.82799123597","3568.8636490531","3602.59205303752","4060.39907809262","4857.11970843148","5602.06142995254","6545.22692093972","7489.08816707385","6877.57156177517","8520.91851854373","9847.59920897527","9686.90535966314","9834.53012990858","9775.56734787074","8223.39454971266","7909.62822168351","8729.1830627764","8384.84537253501","8181.62274744186","6789.39264970385","7728.03330913836",
"Lao PDR","LAO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","482.737375318352","632.527283901652","461.710492193523","274.584924981984","146.985767298847","170.273368867531","200.619142763944","231.696155212063","247.266111468387","283.386290782842","321.052911348254","357.901703065539","371.471748000928","339.190169518421","243.986443617621","272.3624326209","318.770922809904","320.419011071869","313.618440530675","355.651483557167","410.251318986101","467.379591259864","581.01024361377","699.04137607102","887.639734943543","936.790321410614","1127.83523605646","1363.72529043154","1566.00974499584","1815.44023554818","1984.50867013598","2125.45905698314","2309.0490761946","2439.4633552251","2553.36186646266","2598.50552320723","2593.35509719847","2535.6234315211",
"Lebanon","LBN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","958.460577311836","770.953664956087","789.850392064409","1279.1806257385","1560.19870761742","2079.64617437567","2468.81984050424","2959.56085111119","3393.50339909363","3834.85621710957","4127.32005423634","4091.99400690503","3994.86114388889","4021.17726323273","4307.10082699491","4458.1085803754","4625.30424673265","4630.00921356158","4665.96280137358","5162.03295874841","5957.69675414263","7149.79149803501","7695.24541461262","7914.10956809875","8500.1805629531","8255.20921057153","7665.37969184142","7802.75136773923","8172.29947595953","8679.8974221128","9225.84515488016","8985.57249887356","5599.95752260733","4136.14634699332",
"Liberia","LBR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","301.87646966176","303.858805600124","302.881886846333","242.449937167219","287.274691932321","290.541214909265","323.841225769427","377.951628798097","456.144699881365","452.745228889857","497.020365397034","573.526422156584","644.455576742833","717.635753333907","713.734882389203","699.662946853965","722.131226789418","706.892691974846","700.037039377706","665.878447568436","597.529691893048","675.66318584916",
"Libya","LBY","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6821.32455055687","7368.77617764557","7622.66909468877","6745.26569446889","6163.77880850897","5396.9550371494","5785.11069861188","6262.02905897183","5470.78780002773","7112.83675891243","7424.20291620221","6465.24024494641","3789.20526972462","4738.8284754506","5823.63794340523","8107.95856283595","10060.1437262481","11158.5087879826","13921.4713535261","9561.06686230924","11611.2615285745","7783.83114839688","15764.9154546761","12589.4487456571","9408.76783223652","7867.57189285698","7944.82707552717","10529.267435369","11838.0096159565","10542.1492864798","7568.04201096325","6357.19555043805",
"St. Lucia","LCA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","1400.69200274901","1569.25198689719","1452.78962021438","1534.07845715538","1925.21708311182","2142.69153862829","2522.06809583859","2745.69056554727","3098.43956173107","3464.88011752114","4073.26462659876","4253.91426860914","4603.70218599969","4608.5993123242","4740.29598437646","5008.02743037626","5123.68651409627","5184.33701240191","5593.74841355014","5825.06730772831","5846.97550214791","5558.06937116326","5562.45712272635","6055.96795652424","6494.60034867886","6866.09238723686","7618.90541950613","7975.79254059155","8528.68208470429","8259.32233799025","8697.79762504482","9160.81447272594","9271.65949133441","9569.1221921205","10007.1468771353","10290.3789108118","10574.3889059563","11270.4716144957","11563.837467004","11726.7697662964","8458.1627606739","9414.22623085983",
"Latin America & Caribbean","LCN","GDP per capita (current US$)","NY.GDP.PCAP.CD","385.620090044521","397.526238207974","423.647641564565","420.176950198045","453.242077631046","474.217525205199","508.423541960097","505.445211549315","528.836302672949","576.237828698802","613.149642211434","667.402493546549","732.674824050605","951.355789409314","1204.25140051207","1233.65240775554","1322.0018169751","1418.64573267592","1571.66135899366","1822.59701250494","2165.7615091836","2421.76901299444","2198.21039067123","1885.65407143813","1847.53050480627","1801.18272683364","1766.37336281839","1825.61465434772","2000.94548359604","2142.63246504904","2508.66342866306","2644.11031294726","2835.60773967011","3233.03615432859","3730.36735734017","3984.05322847663","4241.91501106893","4577.03585034218","4546.50378476951","4041.25520035177","4398.05023803419","4243.44387606099","3758.57723338033","3785.6872994759","4306.4998431795","5142.46516450736","5948.25648399115","6927.76728831963","7963.84510283626","7401.72333427753","9081.11422764872","10220.497892665","10217.2776964379","10357.1656138957","10451.5252662143","8645.2709525205","8363.65857035831","9201.46648036571","8916.08948524632","8707.18736820255","7289.95703684922","8327.60519038266",
"Least developed countries: UN classification","LDC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","284.268941913892","277.04963847184","267.132740949218","247.834568901987","241.009696640302","245.927261729016","257.827753410456","276.437380086229","296.921745846264","312.889168554762","354.256875966371","370.858194204584","272.382302346485","265.376533580797","239.095020867732","266.941456595635","287.050479304346","294.645549186404","292.518270824279","292.974099435434","328.137914898919","313.032230198599","330.977450341369","361.948768073569","408.304238459599","471.074642433192","533.210113271655","625.28215536128","745.683640515387","733.089090677606","813.226737137634","922.185244442337","946.225640999901","1006.73867269642","1056.01761946755","998.599909250918","1013.25503657733","1104.76879813657","1063.33622661554","1090.00328554806","1082.59240703204","1150.03014767511",
"Low income","LIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","116.781970070237","120.425528993055","134.054733032372","135.12306498807","143.463935883775","152.861816995108","178.41455685473","217.851028595863","242.647613888889","250.70687544761","283.714814336637","310.302504637469","334.943579735319","356.637472283887","358.574213105541","356.708095831445","336.626083025231","322.134740986824","315.827168843033","351.808688669685","398.00171884962","353.086704784861","380.170446323022","453.497001045878","497.012925590566","356.259411853366","361.849338520204","348.003207119914","380.705981862042","408.170038572721","427.935064393008","424.671474225223","419.644680369699","476.933394695431","465.333885621447","483.870296425962","514.456401291042","587.524574675293","682.894619891535","775.420416504481","903.74716735756","1054.49328755468","1043.72333402071","1145.7598184522","827.551631259169","773.291912525217","774.101807614427","806.613007465258","778.135808862351","751.694289248373","819.638885435858","686.582604021522","704.491273951095","669.659305916563","704.508786523468",
"Liechtenstein","LIE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","4272.29032507217","4874.68644197352","5712.15311162042","7457.22042735244","8568.94250648772","10698.5444714355","11637.0805868057","12750.3371954704","18050.7406211023","20441.2036884379","21385.5103634505","20186.9600947306","20323.4976635177","20112.6121610672","19024.1239745296","19752.8092426312","28696.3867448148","38226.8298467608","41574.4943822489","39496.4529719809","49416.5214518456","50882.8861188701","55143.4335978836","55747.8506521954","63983.9139383686","78616.4258772689","79906.6040918781","72345.3066000697","77033.9031026593","81681.0085868643","75212.0481679551","74659.1175336337","79797.9052780412","90314.4505741704","100710.282389709","105749.545584467","114656.17451378","130904.681843842","143539.248157239","126266.270896332","141467.641209429","158611.110488753","149459.235301044","173660.161219358","179457.9179259","167805.956932057","165844.985381318","170874.293821817","175283.631807644","167019.618092859","157754.954373893","",
"Sri Lanka","LKA","GDP per capita (current US$)","NY.GDP.PCAP.CD","142.779621883716","142.838142371621","138.536653980207","117.071988276079","120.714347980615","152.852675452191","153.898791347895","159.50599139416","150.896619214816","160.913187554085","183.927530442362","185.859743538902","196.422887667512","216.995007483003","264.746314150577","275.627719520027","256.286806801844","287.561636646356","188.058481255879","227.509765268107","267.668577184682","289.130859761487","307.638243518979","328.650638330468","378.936856997864","369.581896014033","390.350711355465","401.477095923903","413.45507042426","408.450866872481","463.618738841557","513.258447470619","547.054534380126","576.779883887392","647.57915642214","714.233231504348","756.656990511326","817.064481692963","850.811603871151","838.883462825646","869.696285031043","832.80357234611","867.491486787101","982.195696950166","1065.78443680197","1248.69818517034","1435.81681297616","1630.38890604323","2037.32210302668","2090.4018261396","2893.93489884978","3321.4845323033","3449.06690309332","3740.6167919104","3971.91867501802","4060.13178524716","4150.93440819051","4401.05607475074","4360.58363413213","4082.69461963515","3893.84151516764","4013.68765683604",
"Lower middle income","LMC","GDP per capita (current US$)","NY.GDP.PCAP.CD","92.0084571889348","95.1243352812717","94.3562600042212","102.534908485813","112.379200268559","118.332635035538","106.090986989432","110.766612751704","116.56628620268","126.446298164396","136.900099083664","141.210192297668","150.246894089983","180.609073142525","235.269487639461","255.860282530138","278.206372970088","312.86428625491","336.986247212842","378.315266446151","448.157212944034","525.746599619584","527.914945400888","509.553165502717","491.353518704082","511.153716142903","531.09011413242","507.807550949483","505.222838720407","493.596740419827","519.628274817962","479.79207098072","493.391656571105","487.062899926388","514.392266366323","572.562378037825","628.00561742622","630.278926625867","564.909406539352","598.748227009883","618.140208308421","619.689683614837","651.422316082784","735.095743076681","837.127458310158","955.440021346486","1113.74112389395","1345.71374753573","1499.2501714078","1502.71632156314","1809.05590808926","2047.90086460913","2115.53858674075","2118.63843116732","2176.23675069423","2088.22078732738","2169.41972344764","2297.94945643957","2323.93174161165","2386.48858914775","2268.98274570582","2572.70514396668",
"Low & middle income","LMY","GDP per capita (current US$)","NY.GDP.PCAP.CD","151.74701517499","143.999510097332","144.978603597722","153.052759455962","167.423803351903","180.832802697302","183.056449432098","183.212813118316","188.884812526524","206.17615548391","220.742910492658","232.110059245882","253.856217452556","316.036010267685","392.651017835133","425.618173445064","447.673169145548","493.117156794752","524.379358678007","609.730247994076","703.818544497262","774.659774012672","747.971773891989","708.106770940048","701.612867905341","714.903228353904","727.12182557903","735.930484116051","766.608138063296","781.502694746797","883.189390046332","838.750937956404","850.797774790525","892.401172558945","962.312605059988","1067.3537434896","1151.07177771997","1198.99315053284","1142.46503137737","1101.82779018274","1186.3034498315","1179.36697261127","1191.71661664802","1323.54297500368","1548.99323786032","1818.75522789422","2129.12520538904","2594.41046282341","3063.02710668564","2956.62335304308","3550.83877573418","4134.09686018037","4339.40476580069","4532.57911186188","4626.47563750553","4329.53989206234","4311.91794640782","4678.53924692353","4898.94505265124","4950.73417860259","4722.09486433859","5491.92212029334",
"Lesotho","LSO","GDP per capita (current US$)","NY.GDP.PCAP.CD","46.8657190519216","46.9174932339938","53.3454522496959","58.1347795046279","62.2608814523541","63.7963572364646","63.861509011951","64.4894237968843","64.4756420878432","66.7740456523695","67.1616036130573","72.1611645369683","73.7447453925639","106.708566599508","128.339449525093","122.975640004536","117.514269120706","149.337176226919","200.237931590583","211.95040883759","306.578078186275","299.956983924733","234.310035561208","252.689979396071","211.762196907531","166.15785923393","192.110033240667","237.07434619622","271.315813726167","280.350524162267","331.526458659544","384.982633466969","447.151364559816","443.172926057387","459.662485490574","518.019096898565","483.926266551406","505.934631082372","467.586608622429","457.703143805935","443.95174088008","412.962296184389","388.369208071865","580.941046823816","761.181038791723","850.779061471551","910.625152826053","848.019474620413","885.620558438669","866.443047287124","1104.80053785826","1265.86386667226","1205.86000258954","1141.36103810369","1165.04593536567","1113.87132770562","986.265986678849","1062.71251234993","1161.72710028722","1102.56486953249","989.847170700549","1094.09818489303",
"Late-demographic dividend","LTE","GDP per capita (current US$)","NY.GDP.PCAP.CD","175.246130165908","162.056298485994","162.94148118542","174.305517475828","187.194362256045","205.740675335521","223.754278428579","219.857687985856","218.717064876633","238.265997399397","264.862568742901","287.660356146739","323.42455530855","408.369025011419","471.298043403452","509.520827229732","540.408204787577","617.445720117259","633.238399069968","742.483721468179","837.155837263142","865.945038848826","867.416862282621","785.174335548663","808.305793307089","825.991074580213","862.740191524886","893.898315133782","960.759749083764","1001.60790750555","1061.85682451457","1055.89356518771","1062.43829366784","1093.86952111836","1257.65989854017","1542.83793839242","1685.11620771271","1747.5469990116","1666.8848543103","1527.38848121143","1664.67802027167","1708.43232024233","1798.90077639918","2036.32313752882","2432.13069616931","2915.82251676412","3496.11126317196","4376.55417891544","5405.50110275233","5189.92676530293","6206.33790150805","7517.32635951737","7988.69047257311","8541.23247330249","8812.26181554647","8213.12337286025","8183.3270469779","9021.96592686379","9839.46860049612","9979.25411184343","9706.8431033298","11465.857770559",
"Lithuania","LTU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2167.79258211454","2327.43485695499","2830.27807089131","3166.66653264509","3113.17906019859","3293.22997867086","3525.79363185461","4141.59270180102","5499.42898911387","6700.32719189382","7854.76527867855","9230.70798102521","12285.4470537014","14944.996652175","11820.7761591359","11987.508411647","14376.9478643932","14367.709424872","15729.6524666512","16551.018202078","14263.9645773495","15008.3132445526","16885.4073948373","19186.359591641","19595.1415724355","20339.5212699052","23723.3402510345",
"Luxembourg","LUX","GDP per capita (current US$)","NY.GDP.PCAP.CD","2242.0158166161","2222.36636636277","2311.79884893619","2441.03855530008","2755.63311653279","2780.09271886584","2900.43321843978","2909.66062936858","3175.36736882691","3658.90068296888","4298.03389742102","4435.39800823681","5486.72062789089","7447.21301786664","8966.72895879047","8701.30473139249","9490.6903118849","10486.3357891095","13034.3882079614","15204.3308191994","16531.1148988397","13837.1299814617","12590.9767956204","12374.0304234408","12126.9391987909","12481.9658448559","18149.8692500239","22443.4314633012","25219.3542781732","26618.0695774968","33465.478207919","35747.3377992066","39570.8615665986","40066.7242518773","43933.235442736","51032.349635318","50444.3591236175","46641.6408754876","47445.3810812051","50872.4492684624","48659.5988753233","48440.1420151355","53005.7339209179","65689.3214536911","76544.9170868473","80988.1376230858","90788.8004876145","107475.320297978","120422.137934157","109419.746953106","110885.991378721","119025.057203467","112584.676270958","120000.140729859","123678.702143275","105462.012584423","106899.293549552","110193.213797228","116786.511654677","112621.821337404","117370.496900162","133590.146975586",
"Latvia","LVA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2329.57673252552","2431.70899961616","2683.2413681237","2973.53484252681","3151.57701817354","3361.64086880275","3578.00190041351","4136.93329688951","5145.19523190241","6378.66652057115","7594.90238431362","9723.44690174779","14113.5291277327","16467.1436879405","12331.9285524089","11420.9940032836","13338.9622350852","13847.3379393194","15007.4918561719","15742.3913381908","13786.4567953114","14331.7515885049","15695.1151541059","17865.0310947642","17945.2222164984","18207.1396408631","21148.1629405415",
"Macao SAR, China","MAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","4450.87410053804","4255.382008585","4715.81952025409","4734.37369446223","5115.66971923761","6278.62910729922","7053.66633579954","8020.66712932639","9269.63939177287","10389.9836941482","13197.6020600785","14881.5129566999","16233.3724345253","17764.4534860124","17751.5364951796","17652.5712961455","16232.4585811943","15387.4324349223","15684.7795496765","15622.7030493852","16393.8110732216","17829.045100455","22381.8422812449","24886.4718642608","29637.8633696263","35782.6558830222","39745.8113605577","39754.8915080593","50676.4947396371","64528.4272051868","74111.2672626006","86852.9878418675","90873.9324354186","73220.2687642554","71918.7310847175","78985.6421357971","84923.3867797277","83183.1666089243","37646.3161952623","43873.5911643329",
"St. Martin (French part)","MAF","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21345.0032626377","","","21920.8391927213","","","","","","","",
"Morocco","MAR","GDP per capita (current US$)","NY.GDP.PCAP.CD","172.598983764648","167.164962768555","191.219818115234","208.086959838867","213.755554199219","219.482345581055","208.522521972656","214.980438232422","224.749008178711","244.286163330078","257.729156494141","276.505889892578","313.998260498047","376.78125","452.056915283203","516.60107421875","537.81005859375","604.349670410156","705.188354492188","825.64990234375","1097.677734375","874.786254882813","847.328979492188","758.470031738281","675.019287109375","666.7158203125","846.909790039063","928.500915527344","1076.0927734375","1081.96142578125","1219.4306640625","1282.57214355469","1317.32995605469","1217.42907714844","1348.5390625","1455.95031738281","1585.71838378906","1416.900390625","1491.13977050781","1464.14880371094","1348.0498046875","1350.71203613281","1426.95751953125","1737.06384277344","1964.080078125","2026.02587890625","2200.96606445313","2501.22241210938","2889.22094726563","2863.5966796875","2835.2177734375","3041.14575195313","2907.44921875","3117.51513671875","3430.54956054688","3139.24365234375","3132.94458007813","3288.50219726563","3492.67333984375","3498.57397460938","3258.12133789063","3795.38012695313",
"Monaco","MCO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","12075.5611058301","13313.7540826885","16170.2090581377","20857.0159787886","22323.6351311948","27892.2972205939","28393.6949539598","30914.2187100115","37680.7040777554","45088.2571884342","50898.618540473","44171.1635198658","41461.9037403327","39040.6210840353","36516.1740497797","37589.8592875686","51942.3258787306","62342.2235692011","67132.2282778101","66830.1366860053","81813.3157692331","81160.8063031905","88887.2041649595","82977.772340136","87041.5646147119","99436.5863054134","98920.9398608916","88844.3301134355","91108.0270547585","89710.8648718545","81561.2459120623","83801.8834302468","91675.0144886917","111440.805314787","128363.118873309","130770.1749637","143169.170994535","184392.319414517","203266.91374496","168255.709299413","161782.675663128","179372.76368395","165505.178100056","185066.578132655","195780.006892569","170337.924412652","174610.636971733","173612.864622391","194280.82214105","199377.481831603","182538.638340211","234315.460503547",
"Moldova","MDA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","593.586592988924","575.145455139019","657.29213459795","578.734627562193","399.499818596336","440.538683980372","507.404076252819","570.799866188293","682.319095965299","897.178494749468","1034.39402990012","1183.02103050816","1531.22186179676","2110.56198967544","1898.43548503943","2436.79935908401","2941.36211882435","3044.80847790641","3321.04391743353","3327.78677471175","2731.06558405856","2879.3912909285","3509.64733969975","4232.20688845801","4493.37030323867","4500.62446389838","5230.66173289497",
"Madagascar","MDG","GDP per capita (current US$)","NY.GDP.PCAP.CD","132.670284022472","134.293094086573","138.362477718351","138.459331004305","142.53619219604","144.203831805361","151.650045994966","156.805046939204","164.526756976703","163.773332089768","167.45500994864","175.354896609094","190.267133390316","227.42638808119","255.942982693642","295.69886372793","274.266519602104","287.844970398922","316.287256816875","398.464188363799","581.328137432777","516.908192492504","505.224622657534","481.151403673092","390.008172813006","369.261185396484","410.63600741299","295.01826642592","284.60042937439","275.263201235697","330.843525324529","265.793707607818","294.293461049064","312.078933286749","262.146113655765","276.73681321884","344.464961373624","288.449371484717","288.635928740885","271.942982247426","285.466456273773","325.46030923443","310.929703434722","359.534375095342","277.50783148847","311.79313178585","330.522664907494","427.836321624404","522.83063205187","455.407381445528","459.375407998781","516.902539244045","504.173730134152","526.688011750229","517.136176058996","455.638039705577","464.616153538796","503.498058680237","512.543984587107","512.279659659088","462.404223694817","500.511031950657",
"Maldives","MDV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","257.531376997219","263.943564322465","274.526107073391","322.460743251845","593.875664898425","668.07833661613","719.392846901648","691.402110014218","798.041832615416","869.583568847876","955.933666652944","1052.7536589418","1191.2673941926","1311.46794590889","1411.62563078077","1545.22305649036","1707.02175913683","1889.02617595499","1972.62340436336","2118.72149469412","2209.98823138762","3028.04662551248","3069.03987217911","3539.80154726538","4060.53440515002","3789.23202385528","5010.16342385998","5746.64425772624","6743.1309608974","6719.33025725066","7158.06141101431","7409.33596846724","7447.43257245424","8222.56338901712","8872.12492462299","9434.3310782449","9640.32400920804","10062.9831158963","10823.636693042","11118.5565375032","7282.35848902548","10366.2933584066",
"Middle East & North Africa","MEA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","343.053510605323","369.131133489187","405.687070358333","466.845245265481","549.959523714169","723.769463198138","1313.404870066","1409.07059052268","1722.78877048044","1938.27285734983","2010.51927026202","2562.5776410939","3214.12620800984","3213.57526830735","3099.7762242246","3038.51441727869","3000.05615596678","2982.3768744019","2969.04560049178","2651.64619711222","2441.12344345896","2463.47239610356","3144.36992822582","2140.30653307918","2276.40855669154","2258.89100404029","2332.24757129938","2571.68871549961","2844.44545975395","2929.04185015458","2805.12737101636","2981.39477175626","3271.48294719494","3189.73273528656","3113.85717579183","3388.45312671443","3921.79200746486","4618.19186044185","5288.1952086245","6098.25087433221","7418.22449167982","6546.43502947811","7479.37845911294","8260.51047816933","8759.65128829081","8433.60304850834","8321.76576980599","7183.07451286568","7111.1562407106","7251.82773594856","7476.77245727289","7338.01401576618","6490.43696838326","7562.82507779443",
